F3,Fz,F4,Fc5,Fc1,Fc2,Fc6,T3,C3,C1,Cz,C2,C4,T4,Cp5,Cp1,Cp2,Cp6,P3,Pz,P4
-0.4163144,-0.4366495,1.9803081,-0.5303881,-0.1472962,1.7815901,1.3460442,1.3721868,0.5509120,-0.5508296,0.9597573,0.0784694,1.3027638,1.7111913,0.7000437,1.3200682,1.1332284,0.9893298,-0.2839810,0.8808433,0.7767896
-0.3840986,-0.0671019,1.7129951,-0.4131855,0.4890744,1.6705554,1.4136529,1.4356552,0.6941676,-0.5227955,1.0289690,-0.1303540,1.6764362,1.6042416,1.3221772,1.6755259,1.2127261,1.0852659,0.3200576,0.9716113,0.6987477
-0.1723081,-0.0287714,1.9350079,-0.3481701,0.3914646,1.7826585,1.7244482,1.4482356,1.1617707,0.2610599,1.1710769,-0.6326045,1.4704294,1.8872595,1.2363901,1.6548291,1.0971640,0.8809513,0.6880937,1.1238817,0.9621846
-0.3781774,-0.6431001,1.7107244,-0.7826608,0.3967394,1.5382887,1.6681623,1.2982134,0.7521124,0.1918553,0.9669323,-0.3668075,1.6723821,1.8828474,0.3779715,1.4652160,0.7529484,0.3569679,0.3330886,1.0309615,0.9961482
-0.8423979,-1.4624014,1.3365617,-1.4073336,-0.2756089,0.9632150,1.3446351,1.2589833,0.4185256,0.3265277,1.0706574,0.0595007,1.6945337,1.5756052,-0.3167128,1.1209171,0.9577211,0.2194801,0.1583359,0.8385248,0.4086643
-0.4718222,-1.1257321,0.6072362,-1.2253439,-0.1005603,0.9961077,0.9239504,1.0828382,0.1174723,-0.1191295,1.1587405,-0.3218184,1.4612719,0.9959998,-0.6080818,1.0469755,1.0967170,-0.1346614,-0.1309472,0.6101236,0.1587237
-0.7117692,-1.1133833,-0.2984183,-1.2141407,-0.5307739,0.9798997,0.6160464,1.0007718,0.4721384,-0.3965029,1.0837332,0.4881648,1.2793717,0.9217815,-0.5732496,0.5823631,0.4469264,-0.4265023,-0.4035176,0.4638627,0.1626099
-1.1811206,-1.6927773,0.3412755,-1.8008780,-0.7200900,0.6785287,1.0953929,0.9531009,0.6001920,-1.0462750,0.9874853,0.8137064,1.1716729,0.8960872,-0.3306653,0.1681991,0.4391522,-0.2219515,-0.5511421,0.0691208,0.0836721
-1.4494816,-1.2615362,0.3168404,-1.6257813,-0.4906305,0.5899330,0.9420777,0.7437735,-0.1877670,-1.4232266,0.9280027,-0.0689635,1.0241196,1.0774782,-0.2345545,0.7690551,0.9562061,0.3908975,-0.0706785,0.3246457,0.3050536
-0.9167671,-1.1758453,0.7438105,-1.4700772,-0.2615527,0.6784431,1.0111291,0.7630548,-0.4290237,-1.0740451,1.0408994,-0.1531460,1.1765646,1.1238538,-0.2745978,0.6393475,0.9910458,0.2050572,-0.2187147,0.6040155,1.0077392
-0.9120232,-1.4897528,0.1350345,-0.8289839,-0.9783904,0.4912869,1.2282434,0.7681696,-0.3315614,-0.7898766,0.9287280,0.4926673,1.4692349,1.2779125,-0.5913858,0.3887400,1.1326405,0.3599772,-0.4236039,0.1331563,0.5199968
-0.2479406,-1.4373267,0.2078555,-0.2575847,-0.8742146,0.7153918,0.9360244,0.9396645,-0.2592736,-1.0559572,1.0641744,0.0125632,1.1393423,1.1948882,-0.5249180,0.3700155,0.5788192,0.1360118,-0.4269375,-0.2634810,0.0431341
-0.3318827,-0.6041480,0.6467949,-0.5629119,0.2811872,0.8254682,1.0898468,1.0220942,-0.0831715,-0.3040622,1.1892363,-0.8225285,0.9532269,1.2292783,-0.6613111,-0.0116671,0.3218302,0.0307492,-0.7575585,-0.5968829,0.0617976
-0.1250237,-0.4015881,1.2462403,-0.7889131,-0.0968863,0.8619283,1.1305232,1.0231192,-0.3325166,-1.0327623,0.8648525,-0.0230349,1.1307840,1.3787426,-0.9252483,0.0495948,0.4620942,0.3412487,-0.8275629,-0.4983656,0.2109056
0.0247428,-0.1821349,2.0531039,-0.1079844,-0.3546515,0.9200658,1.5952585,1.1287112,0.0660542,-1.2947313,0.7624775,-0.0750947,1.6191344,1.3743304,-0.5860890,0.2675546,0.4782868,0.3730438,-0.7192138,-0.4737164,-0.0234407
0.0171151,-0.4563126,1.5361044,0.0564471,0.1112832,1.0964299,1.8065355,1.5490124,0.5308377,-1.7353574,0.9113803,-0.8355170,1.0796789,1.6911211,-0.6895549,0.2505641,0.7755974,0.4315784,-0.9097868,-0.5985932,0.1415406
0.1534640,-0.5752204,1.5866646,-0.4714276,-0.4209839,1.4481741,1.7554654,1.5019138,0.6284440,-2.0670214,1.0032427,-0.0124946,1.4389861,1.5896705,-1.0377589,0.2650302,0.7377714,0.6192184,-0.4468018,-0.7208648,0.4981705
0.2649777,-0.4251936,2.0017233,-0.4288037,-0.5078228,1.5740899,1.6021291,1.2396092,-0.0632024,-1.0871761,0.8526402,0.2400453,1.9848965,1.8018589,-0.3805194,0.1275657,1.0427805,0.7367246,-0.4752254,-0.3264294,0.5292565
0.6715009,0.1840118,2.2720182,-0.3186327,-0.1096767,1.5036200,1.7853608,0.9256643,0.4496514,-1.2187029,0.8502418,-0.6204780,1.9758774,2.2310746,0.0369637,0.8106609,1.4451684,1.0129032,-0.0595066,-0.1202650,0.5942856
0.8057340,0.6426287,2.9204562,-0.7787582,0.4121544,1.1144727,2.1816459,1.1303712,0.6567836,-1.1806611,1.1096200,-0.6244282,2.1685948,2.3906527,-0.2414630,1.1971674,1.4015187,1.2798049,-0.1789890,0.4892641,0.5176900
-0.4688077,-0.1456252,2.2950833,-1.8924063,-0.0019338,0.6595793,1.6333402,0.7806016,0.0753065,-0.3742235,1.1596291,-0.1089278,2.0803185,1.9580352,-0.6939125,0.6526194,1.5677925,0.8253565,-0.2357903,0.8343412,0.6365777
-0.7245249,0.1180070,1.9290503,-1.2836972,-0.5400732,1.1917255,1.7756845,0.6359813,-0.6370490,-1.2440140,1.1729053,-0.1727394,1.5728760,1.6593450,-0.3025109,0.8879550,1.5578284,1.2742193,-0.2428211,0.5395877,0.9189698
-0.7955140,-0.0859673,1.5029520,-0.8440301,0.3722843,1.3377954,1.9117062,0.8182523,-0.1970240,-1.0260336,1.2112327,-0.5274876,2.1731691,2.1939123,0.4414328,1.5459663,1.9947081,1.6115751,0.2440697,1.0601168,1.6637800
-0.5343409,-0.5814714,1.9052876,-0.8841391,-0.1080028,1.0062037,1.9888468,0.9415674,0.3815289,-0.2640674,1.1206902,0.8407852,2.2136393,2.6186712,0.6367201,1.7234749,2.0586934,1.8561459,0.3546906,1.2820529,1.5698003
-0.4400751,-0.5355072,1.4169034,-0.7856900,0.5810127,1.0744473,2.2184551,1.0307347,0.0633734,-0.8274357,1.1120775,1.5204109,2.0960617,2.3911111,0.8681957,1.7014247,2.2153947,1.8372554,0.6911077,1.3039483,1.5281770
-0.7746948,-0.2374366,1.9943156,-0.9368138,0.3270530,1.0559242,2.5318534,1.2364440,-0.0508648,-0.3560153,1.1105630,0.6880195,2.1513720,2.5930340,0.8771341,2.0183377,2.5638022,1.7331376,0.7087508,1.4374698,1.2587755
0.1736801,-0.0018071,2.1439011,-0.2351963,0.5609250,1.3021792,2.6184206,1.4067196,0.5242866,-0.1637795,1.1502982,0.9946936,2.2957039,2.5599449,0.6273369,1.5601623,2.1484663,1.6273228,0.4300261,1.4072758,1.1180109
0.1682250,-0.3937009,2.6342151,0.1094337,0.0065732,1.5300021,2.4914274,1.5680099,0.4826469,-0.0131398,1.0229571,1.1747997,2.3429639,2.7454000,0.9916333,1.6528544,2.1892710,1.5878069,0.3663319,1.1685077,1.2753679
0.0539584,0.0368099,3.1031535,0.1451124,0.4697866,1.4434611,2.3578010,1.6523670,0.4588226,-0.5105553,1.1858314,0.5936818,2.2734699,2.4387789,1.4336108,1.8347799,2.6063056,1.6188357,0.6331512,1.1617855,1.3996661
-0.0380744,-0.2446433,2.7677915,0.3374120,0.3895676,1.6087812,2.3181314,1.5838825,1.3350576,-0.3417120,1.2210331,0.4753985,2.2269940,2.3532739,1.2667513,2.0653622,2.3501120,1.6021694,0.7689337,1.2607430,1.6597582
0.5489535,0.0991809,2.6380134,0.1790850,0.3864872,1.4260790,2.2694142,1.3992479,1.0942791,-0.5154523,1.1148510,1.0680006,2.4137127,2.6042464,1.6590724,1.6111959,1.9278278,1.7067415,0.6480669,1.1312042,1.7746004
1.0523893,0.2366406,2.1079538,0.2337910,-0.1115922,1.0831068,2.2783232,1.6688160,1.2776718,-0.7068634,1.0063822,0.4693828,2.3388774,2.4728730,2.0100224,1.7178289,2.0630751,1.9655647,1.1317912,1.6906587,2.2077978
1.0648015,0.9747234,2.5919759,0.5132703,0.4285014,1.0346110,2.7383971,1.8157355,1.7300379,-0.3784119,1.0605062,0.0566648,2.2810771,2.4169486,2.2400339,1.9300960,2.1638160,2.1255412,1.5225555,2.3606660,2.4952972
0.4313233,0.3757712,3.2348685,0.3079321,0.9331492,0.9518631,3.0150909,1.8421816,1.5022042,0.5177241,1.1397467,0.8313550,2.3977642,2.6550109,1.7597713,2.2360506,2.3218689,2.1990464,1.5260352,2.2473071,2.6545165
0.5931971,0.4480804,3.1859946,0.8917446,1.0669622,0.8667079,2.8059971,1.9826516,1.3630307,-0.3642556,1.1626600,0.9883032,2.5716138,2.9945900,1.2556959,2.1274610,2.5037518,2.4657052,1.3192476,1.9889631,2.7727313
0.6368148,0.4203696,3.2834771,-0.1675333,0.7107421,1.3539400,3.0427628,1.9775028,0.6599451,-0.9067975,1.1338953,0.5705996,2.6333570,2.9712689,0.8104134,2.1735620,2.8983674,2.9324129,1.2984458,2.2533622,3.0141702
-0.2394574,-0.2603719,2.8677063,-1.1579925,0.5725110,1.2732817,2.7187333,1.3986223,0.3864153,-0.6970744,1.1873201,1.2135313,2.8886738,3.3868952,0.7511324,2.6910977,3.2906051,3.1026113,1.4430437,3.1472852,3.6456172
0.8168610,0.1112327,3.4059601,1.2901044,0.7498059,1.5633413,2.8462749,1.4717047,1.2979587,-0.1051266,1.0977339,1.9357500,3.1619971,3.3514130,2.3347504,2.5767002,2.7082729,2.7576694,1.4234061,2.7249920,3.0287673
2.3812079,1.9483836,4.2768898,2.0728974,1.0799731,1.4470000,3.1340649,2.0255713,2.3291800,0.0275859,0.9287086,0.5243093,2.7270079,3.0971751,2.8111494,2.0297837,2.4470279,2.4349010,1.4015230,2.2270854,2.5045030
1.8988601,1.7292587,3.4539206,1.7085370,1.7138479,1.3280392,2.3633087,1.9061584,1.7648592,-0.6993571,0.9635072,-0.2502710,2.0138812,3.0450621,2.0086992,1.5143056,1.8291534,1.9268241,1.1012902,1.6178563,2.1456869
2.3021145,1.4198220,2.8631086,2.6059830,2.0011930,1.1764860,2.0981340,1.8061802,1.6607070,0.3627563,0.8855308,0.3135578,1.4708686,2.5456860,1.9349041,0.8815411,1.1240923,1.5459119,0.6870852,0.6594726,1.7162521
2.7741244,1.6324506,1.6415844,3.0994835,1.7360971,0.8357074,1.6074229,2.0988512,1.7672671,-0.1694039,0.9130106,-0.3423752,0.9486008,2.2211163,2.1729538,1.1979911,1.1346854,1.4422503,0.6328351,0.8246244,1.5887346
2.4966016,1.0338331,1.7849158,2.8241172,1.0533061,0.8555082,1.2556614,2.2181654,2.0796123,-0.2418601,1.0396409,-0.4011017,1.8090746,2.2110929,1.7293427,1.5062226,1.5623173,1.5093544,0.7069624,1.3611728,1.7333429
1.9067327,0.6960641,2.5856340,1.9955249,1.2012516,0.6203136,1.5336690,2.1775856,2.3278086,0.6961622,1.0012747,0.7753356,1.8346626,2.0966997,2.3548048,1.7117699,1.4089307,1.4448198,1.0241972,0.7723808,1.6957058
1.7076404,0.9738506,2.6307559,1.6554508,0.9643243,0.6062639,1.8595982,2.3169067,2.4787626,1.0644289,1.0758095,1.1730031,1.4892596,2.7399533,2.7000644,2.0839863,2.1710944,1.7962699,1.7405378,1.1261479,2.2539284
2.1162171,1.3282990,2.9632230,2.4713492,0.9425600,1.2660508,2.1371965,2.2048635,2.2795415,0.8487411,1.0412475,0.6536666,2.5578701,2.5053058,2.5011187,2.4118664,2.5347600,2.1065378,1.6860014,2.2025490,2.5505910
2.4518213,1.1899431,3.6140471,2.3160172,1.5700973,1.3680624,2.8693666,2.1242161,2.3379343,0.6209140,1.1231500,1.2222095,2.8452466,2.5810790,2.0860922,2.3608820,2.7525377,2.7113183,1.2018884,1.8690419,2.4679468
2.5730541,0.5992808,3.4451516,2.3521867,1.4560226,0.7989709,2.8880248,2.1921334,1.8709828,0.8675581,1.0656831,1.8819330,3.2491817,3.2351103,2.0069726,2.1136358,2.7227936,2.2774260,1.3083818,1.8927414,2.5436487
2.2774155,0.7889240,2.5804503,2.4205341,1.6042111,0.6892778,2.2763391,2.0557480,1.8094040,0.9166329,0.9100969,0.6460765,2.6598125,2.6793237,2.0335381,2.2640216,2.4355462,1.9875283,1.0102624,1.6826539,2.2207010
2.1753538,0.7393613,1.5422598,1.7113494,1.3707056,0.6343277,1.7852266,2.0527208,2.0200496,0.3211733,1.0577048,0.5056255,1.7501447,2.1720333,1.8096889,2.4967656,2.3679748,1.7255478,0.9099455,0.9502621,2.1010199
1.6265365,0.2543466,1.5744300,1.6630808,0.9832708,0.1925528,1.6105541,2.0620980,2.2355297,0.0000927,1.1701260,1.1885223,1.4341434,1.9463708,1.8384476,2.3010671,2.2481065,1.5584799,1.0666468,1.4790883,1.7623726
1.8798630,0.6351179,1.9368938,2.3513887,1.4142152,0.7450352,1.3713983,2.4554961,2.1848361,0.6627933,1.2898716,0.6649220,1.2725736,1.9370284,2.4428151,2.2820179,2.3206775,1.6815776,1.3970097,1.7362225,1.8231629
2.6964495,1.2838104,2.0829523,2.2222307,2.1822608,0.6174362,1.6778716,2.6618550,2.6303408,1.1384920,1.3366652,0.3234147,1.6966648,2.0793726,2.5536144,2.2602856,2.3155346,1.5769954,1.4925967,1.8126575,1.7776437
2.8164506,0.9077774,2.3114247,1.7524040,2.3203340,0.4535522,1.4331145,2.2377980,2.5046959,1.0947753,1.1043296,1.0554047,1.8652760,1.7901659,2.6392999,2.3122272,2.1062517,1.6003723,1.3239089,1.6629593,1.5440162
2.9293101,1.2773302,2.1603220,2.2221217,1.8981243,0.7204216,1.2523776,2.1185622,2.2878819,0.7218024,1.0948416,0.6786318,1.2448542,1.5801557,2.5010414,1.7499390,1.9509323,1.2626173,1.4338174,1.3991923,1.3820896
3.2701490,1.3605292,1.0090123,1.9454864,1.6944221,0.7700562,0.5761561,2.2660687,1.9858776,0.9339072,1.1243752,0.0619940,1.2021610,1.2949649,1.9860095,2.0577865,1.4634807,0.9199862,0.8598133,0.8427067,1.1064385
2.2501032,0.4876424,1.3796101,1.8968887,1.5626899,0.4986019,0.4209286,2.0248084,2.0309606,1.0358661,0.9861225,0.4781196,1.2104967,1.1389124,1.3197470,1.7819319,1.4117858,1.2179862,0.5559397,0.9308717,0.7616945
2.2110484,0.7564881,0.5139577,1.4197863,1.5007935,-0.0110100,0.3519620,1.8720726,1.6386502,0.6640026,1.0056711,0.7027665,1.6381361,1.1642534,1.4231602,2.3764951,1.7215470,1.2757305,0.6188064,1.0256649,1.0901272
2.1211762,0.0564233,-0.2892967,1.1501604,1.5409653,0.2700203,0.2698987,2.0703115,1.6810060,0.2598461,1.0518001,0.1501908,1.5350114,1.2520045,1.0126017,2.2786305,1.7277794,1.0223167,1.1542572,1.2574093,1.2761840
1.7061149,0.1261123,0.0970344,1.0929301,2.0428720,0.2531648,0.1297690,1.8211979,1.6625042,0.0032534,1.0475996,-0.0634171,0.8876981,1.0854647,1.2262863,2.6023180,1.6881931,0.9677823,0.8487462,1.4385393,1.2108393
1.9437673,0.2115060,0.1878671,1.1981353,1.8814563,0.1734783,0.1829321,1.6971602,1.3602840,0.5833230,1.2128181,1.3068916,1.1142880,0.7542651,1.3305085,2.1577437,1.8395569,0.5792614,0.8938881,1.1229166,1.4555855
1.6393597,0.0840030,0.8626316,1.3949047,1.7914702,0.2011852,-0.0781234,1.9067537,1.1828289,0.7828285,1.1809703,0.8797705,1.1859432,0.8428524,1.0657878,1.7435071,1.8092042,0.5673766,0.8923756,1.1559813,1.1981502
1.3327873,-0.0641763,0.5089357,0.9179865,1.2326558,0.4260392,-0.0845062,1.8202189,0.6443444,0.5324960,0.9962690,0.2593607,0.7141948,0.8801256,0.7312779,1.9760559,1.6553926,0.7093353,0.6702085,0.9804743,1.1185371
1.3468530,-0.4882294,-0.3246026,0.7501469,1.1218865,-0.2132607,-0.2619017,1.5610334,1.0059929,0.6236152,0.9425477,0.5587376,0.7424904,0.7649699,0.3928600,1.4927679,1.6281818,0.6089220,0.4856170,0.3915033,0.8307332
0.8959976,-0.4634486,-0.6370366,0.7578036,0.9422078,-0.5557948,0.0841093,1.5895970,1.0079231,0.4574343,1.1209753,0.5746740,0.4220533,0.8327624,1.2301426,1.6586154,1.3891578,0.5488079,1.0392784,1.1246253,1.4414358
0.7824724,-0.0517970,-0.2608499,1.5114924,1.2593312,-0.1736357,0.0034810,1.7751495,1.0594177,0.8070897,1.0317694,0.2611131,0.7377977,0.7991220,1.3131205,1.7270585,1.5486186,0.4956880,1.1498545,1.2228862,1.2390788
1.1366647,-0.2260890,-0.2289246,1.6428255,1.7604673,-0.3922969,-0.3911056,1.6945438,0.7900173,0.2739418,0.9653292,0.4594589,0.6931399,0.4013082,0.6674907,1.4976100,1.2031903,0.4382994,0.5920889,1.2765909,1.0200191
1.4427520,-0.0538548,-0.1246903,1.3407439,1.3230400,-0.2622244,-0.1295947,1.8327446,0.6608394,0.6392982,0.9744744,1.0113535,0.1413334,0.6581704,0.9851220,1.4741526,1.1188693,0.4340098,0.5415024,0.8232197,1.2429787
1.0465871,0.4739214,-0.3802177,0.9543012,1.5753366,0.4188267,0.2012020,1.9907024,1.2711798,0.7747883,1.0533113,0.3488501,0.7554256,0.9663882,1.4135265,1.5859908,1.6686170,0.6757733,0.8688786,1.2204906,1.3829867
1.3027784,0.3603369,0.5695060,0.9250328,1.9371248,0.6507952,0.3213909,1.6095331,1.1585706,1.0042801,0.9943645,-0.0355737,1.0242517,0.8786621,0.9437023,1.0246730,1.3618703,0.8181486,0.5578527,1.3986608,1.3965044
1.4695419,0.2336648,0.2732089,1.0147367,1.2545418,0.2753486,0.1575299,1.5372214,1.1258920,0.6233833,0.9927541,0.4608366,1.0550778,0.9740232,0.6815177,1.5979154,1.4140034,0.7634096,0.7451849,1.3524623,1.2597250
1.2295898,0.0835222,0.1873113,0.8393962,0.7385562,0.3577261,0.3011857,1.5787196,1.2112943,0.3942138,1.0786458,0.1677650,1.0068511,1.0514901,1.0930141,1.4524810,1.1161284,0.6122478,0.9165369,1.1887991,1.0406053
1.5218010,0.7987185,0.6304290,0.8509981,1.3418245,0.6650707,0.6388375,1.6039649,1.1929679,0.6429682,1.1080140,-0.0030379,1.0100715,0.9432879,0.6448924,1.6828395,1.3813208,0.6165344,0.8245085,1.1631591,1.1176223
1.3845571,0.1175265,1.1501669,1.4692755,1.2708614,0.6984478,0.5886140,1.4952365,1.5357100,0.5077843,0.9791487,0.4469308,1.0835769,0.7295755,1.4678671,1.4379100,1.5198835,0.6844652,0.8397763,1.4235221,1.6692004
1.7705193,0.0551052,0.7485854,1.9529154,1.7002211,0.6089671,0.8917023,1.6787874,1.6797125,1.0432614,0.9506786,0.7870316,1.0946534,0.9107197,2.2546685,2.1535876,1.7531132,1.0141678,1.3187995,1.7888197,2.1615436
2.0528667,-0.2403339,0.7664145,2.2917881,1.5736828,0.2868294,1.1043688,2.0415475,1.9098374,0.9772937,1.0542924,0.2588139,1.4540166,1.2317406,1.7400774,2.4754202,2.3752546,0.8334033,1.3350531,1.7560408,2.0427272
1.6930544,-0.4715282,0.5020764,1.7565192,1.2339743,0.5474936,0.9597411,1.8773866,1.6580318,1.3906399,1.0147449,0.1713705,1.3420931,0.8987407,1.1993191,2.0173411,1.7851759,0.5993320,0.8293002,1.4464144,1.4706874
1.7190317,-0.4340191,0.1542713,1.4708250,1.1886278,0.1856069,0.6544489,1.8556926,1.3745549,1.5017936,1.1525621,0.0643448,1.1431556,0.8678755,1.0707072,1.8961126,1.6062846,0.8652403,1.0467854,1.5701501,1.5225614
1.4418240,-0.3917595,-0.5215293,2.0279541,0.8550494,0.6294191,0.6569679,2.1041148,1.2076735,0.3733818,1.1380801,-0.1318551,0.8000562,0.8024783,0.9563094,1.7033204,1.6263164,0.8444519,1.0936399,1.4468685,1.3013600
1.0727956,-0.2059713,0.2863601,1.5392706,1.0699135,0.8649910,0.3613556,2.1274066,1.1359736,0.3056514,1.1335979,-0.0048732,1.2006005,0.9598107,1.0846682,1.0479045,1.0962486,0.3415315,1.0866165,0.7671740,0.6036615
1.3769919,-0.9087474,-0.1629827,0.9654596,1.0686535,0.5191786,0.0174582,1.8136208,1.3753442,-0.1537289,1.0545429,0.4319218,0.9596372,0.5943143,0.4432643,1.0128230,0.9197708,0.0108213,0.7816926,-0.1042979,0.7578279
1.8003663,-0.7438923,-0.3918779,2.1130826,1.4859202,0.4672019,0.1977507,2.0002427,1.3213599,0.3929280,1.0618078,0.0844279,0.8704627,0.3156292,0.4306558,1.1975960,0.9196251,0.3325066,0.4569375,0.3659615,1.0787865
1.8457040,0.3370547,0.6062238,1.9430364,1.1036913,0.7015832,0.2322586,2.0823746,1.3742450,0.5271562,0.9826526,-0.2678896,0.7803708,0.7733928,0.2810676,1.4155238,0.5523497,0.5478932,0.8205808,0.6012053,0.9724530
2.1767621,0.0704922,0.6320556,1.4702569,0.9195995,0.4083928,0.1624368,1.9229439,1.2739824,0.3822398,0.8629135,0.4081033,0.3183863,0.6158450,0.2030777,1.1212337,-0.0028782,0.1083948,0.7012158,-0.1973694,0.1535570
2.0691199,-0.1645623,-0.2565197,1.6257852,1.0176995,-0.0030936,0.1723993,1.9520130,1.3404409,0.1526100,0.5827317,-0.0427135,0.2238281,0.5573805,0.8820532,0.5806349,-0.1016571,-0.0905488,0.4789310,-0.2833426,-0.2029772
1.8246316,0.5552473,0.1388109,1.7591807,0.6573404,0.1238005,0.1165142,2.2358537,1.0483248,0.3946120,0.8100480,-0.8002745,0.3435794,0.6569194,0.8772784,0.8111234,0.3803564,-0.1968794,0.5860794,0.2921438,-0.1431840
1.0164070,-0.1021222,-0.2584314,0.7309014,0.9128730,0.0205060,0.0092877,1.9563426,0.5544927,0.4723998,0.9118835,-0.3699051,0.5351946,0.3568310,0.1137756,0.5691991,0.3174106,-0.3357571,0.4098198,0.0309667,-0.0957767
0.8046569,-0.3659883,-0.2013067,0.4203408,0.0889866,-0.1388229,-0.3174273,1.3881304,0.4132872,-0.8822251,0.8201809,0.2286567,0.3312695,-0.1861061,-0.1769785,0.4598634,0.4626473,-0.1528415,-0.0307054,-0.4143180,-0.0511840
0.9112039,-0.4632078,0.1468816,0.8715513,-0.2289231,-0.2393124,-0.2116241,1.3438587,-0.1466183,-0.7040675,0.6638573,-0.1891483,0.4870358,-0.1799067,-0.2358308,0.3913724,0.4743245,-0.4199045,-0.0548617,-0.8263234,-0.2995307
1.2251282,-0.6029575,-0.7196143,0.6291119,-0.4059449,0.1683583,-1.0413982,1.3320982,0.1446740,-0.3973336,0.7083215,-0.7776380,0.0739001,-0.3051693,-0.6325923,-0.0853374,0.0462829,-0.6215015,-0.0465378,-0.9266025,-0.3482999
1.6747160,-0.1535471,-0.9611400,0.7789409,-0.5277154,-0.3419331,-0.9845918,1.2128030,0.2039421,-0.0056128,0.7698862,-0.5204329,-0.3490952,-0.5280688,-0.5929239,-0.1436614,-0.2808020,-0.7416123,0.0545352,-0.6685138,-0.5151411
1.9563804,0.3325491,-0.5696416,2.1892076,0.3439761,-0.5414114,-0.6903195,1.8687910,0.8101150,0.3816255,0.6136861,-1.1102518,-0.5619199,-0.5759977,0.4834373,0.1920763,0.0779901,-0.3537619,0.4066783,-0.3050106,-0.2683071
2.8201702,0.4393413,-0.4535381,3.0735862,1.2245638,-0.7118825,-0.7924106,2.3108170,1.9824039,0.9962928,0.7151354,-1.4223630,-0.3103907,-0.1010340,1.0303879,0.8456236,0.5184329,-0.3672000,0.8823839,-0.0744800,0.3850053
2.4728067,0.3612493,-0.7843198,2.1777444,0.3721166,-0.3682868,-0.4791582,2.2796738,2.1014135,0.5541602,0.7697498,-1.1227618,-0.5531738,0.0482967,1.1492481,1.2815636,0.6313501,-0.0168451,0.9065437,0.3568676,0.9639691
1.9416289,-0.4038858,-0.4747030,2.3073025,0.5635127,-0.1378787,0.0511085,2.1458492,1.8775121,0.4069884,0.8412344,-0.7303446,-0.0935906,0.4424087,2.4582231,1.6713634,0.8197586,0.6581089,1.3035711,0.8058776,1.3662590
2.2643073,0.4474476,0.6249013,2.6756303,1.1777760,0.3098625,0.3803569,2.1446781,2.3862236,0.3510666,0.8195121,-0.7808068,0.7459039,1.0665693,1.9185791,2.2454925,1.2736063,0.6885036,1.5197423,0.9770404,1.5276206
2.4902596,0.7685680,0.2855915,2.5604935,1.3455981,0.2048189,0.1032044,2.0323372,1.9181449,0.1921194,0.6667168,-0.8489555,0.4289530,1.0510015,0.8851691,1.6094594,0.6607374,0.2567560,0.9109570,0.4860677,1.0910630
2.4302897,0.9996535,-0.2827509,2.2978039,0.7486699,0.2557665,0.1853815,1.8642735,1.8013316,0.5599617,0.6678890,-0.5304059,0.3599816,0.4201219,0.4818163,1.1036370,0.3682400,0.3203288,0.5725028,0.0603374,0.8636907
2.1580157,0.3077048,-0.1401189,2.1539199,0.7088232,-0.1548138,-0.1780359,1.8362583,1.2283027,-0.2596812,0.7523265,-1.1006881,0.0141545,0.3233331,0.3642462,0.7924499,0.2952224,0.0376214,0.3788721,-0.3419681,-0.0078017
1.8291725,0.4397728,-0.4985277,1.6460568,0.6077605,-0.1902856,-0.4963313,1.5454258,0.9355374,0.2758438,0.8030507,-0.9519978,-0.1234830,-0.0129744,0.4551371,0.7382448,0.1658788,-0.6241580,0.1063995,-0.5804574,-0.2518170
1.5997040,-0.4762786,-1.2356803,1.7220563,-0.0689052,-0.1566625,-0.3999382,1.4260061,0.8155005,-0.3294091,0.7161414,-0.2989777,-0.2141969,-0.0645655,0.5195156,0.6152729,0.0791051,-0.5845473,0.0450751,-0.3098133,0.0072411
1.3966957,-0.2864929,-0.8401391,1.7936060,-0.0082172,-0.2341058,-0.1181344,1.6746321,0.6443138,-0.3596106,0.7016886,-0.6914732,0.0330400,0.0470855,0.7127101,0.6076045,0.4787033,0.0249131,0.4511810,-0.5098591,0.3004312
1.6059357,0.4021032,0.1822612,1.7647371,1.0090929,0.3848156,-0.0486803,1.8597722,1.3389040,0.2709459,0.5763625,-1.0178661,0.1626663,-0.1246589,0.9934052,1.1211221,0.4208991,-0.2319596,0.3704763,0.0375102,0.2097315
1.3906323,0.2370363,0.2772382,0.6992307,0.5261461,0.2156335,0.0075839,1.9681385,1.5195076,0.0011812,0.6203395,-0.1814982,0.2444066,0.1028518,1.0886810,0.9150855,0.2188846,-0.2804062,0.4012507,-0.2883972,0.0580448
1.5393186,0.1640053,0.2075621,1.4250735,0.8504440,0.1871295,-0.2603976,2.0813596,1.8083054,0.2663525,0.7188293,-0.0728965,0.5840121,0.1391417,0.7909576,1.5480285,0.2047361,-0.1230004,0.8122481,-0.2100147,0.1415219
1.9603335,0.3549247,0.4466113,2.0725265,1.4787636,-0.0278464,-0.3689350,2.0229554,1.3443520,0.6983551,0.8187164,-0.4319870,0.6166582,0.4794750,1.2704134,1.6406273,0.2894352,-0.2259766,0.7912024,-0.1054307,0.2671903
1.6685766,0.2732218,0.3069420,2.0201995,1.5758408,-0.1834981,-0.3105841,1.8369364,1.2180251,1.0770515,0.8447854,-0.0442031,0.6710625,0.5906436,1.4957719,1.1323324,0.7242659,-0.0989642,0.9173207,0.6689402,0.4773696
